seq_id,CTDC_Hydrophobicity_G1,CTDC_Hydrophobicity_G2,CTDC_Hydrophobicity_G3,CTDC_VanDerWaals_G1,CTDC_VanDerWaals_G2,CTDC_VanDerWaals_G3,CTDC_Polarity_G1,CTDC_Polarity_G2,CTDC_Polarity_G3,CTDC_Polarizability_G1,CTDC_Polarizability_G2,CTDC_Polarizability_G3,CTDC_Charge_G1,CTDC_Charge_G2,CTDC_Charge_G3,CTDC_SecondaryStructure_G1,CTDC_SecondaryStructure_G2,CTDC_SecondaryStructure_G3,CTDC_SolventAccessibility_G1,CTDC_SolventAccessibility_G2,CTDC_SolventAccessibility_G3,label
neg_1100,0.333333,0.266667,0.4,0.2,0.6,0.2,0.4,0.2,0.4,0.133333,0.666667,0.2,0.066667,0.866667,0.066667,0.6,0.2,0.2,0.4,0.333333,0.266667,0
neg_1101,0.133333,0.4,0.466667,0.4,0.6,0.0,0.466667,0.4,0.133333,0.266667,0.733333,0.0,0.0,1.0,0.0,0.266667,0.333333,0.4,0.666667,0.133333,0.2,0
neg_1102,0.133333,0.333333,0.533333,0.333333,0.533333,0.133333,0.533333,0.333333,0.133333,0.333333,0.533333,0.133333,0.0,1.0,0.0,0.133333,0.4,0.466667,0.533333,0.133333,0.333333,0
neg_1103,0.266667,0.333333,0.4,0.4,0.2,0.4,0.4,0.333333,0.266667,0.4,0.2,0.4,0.066667,0.866667,0.066667,0.266667,0.466667,0.266667,0.466667,0.266667,0.266667,0
neg_1104,0.533333,0.266667,0.2,0.266667,0.333333,0.4,0.2,0.266667,0.533333,0.266667,0.333333,0.4,0.2,0.733333,0.066667,0.6,0.266667,0.133333,0.4,0.533333,0.066667,0
neg_1105,0.2,0.466667,0.333333,0.4,0.333333,0.266667,0.4,0.333333,0.266667,0.333333,0.4,0.266667,0.133333,0.8,0.066667,0.466667,0.266667,0.266667,0.6,0.2,0.2,0
neg_1106,0.066667,0.8,0.133333,0.8,0.133333,0.066667,0.133333,0.8,0.066667,0.4,0.533333,0.066667,0.0,1.0,0.0,0.133333,0.133333,0.733333,0.466667,0.066667,0.466667,0
neg_1107,0.466667,0.133333,0.4,0.333333,0.333333,0.333333,0.4,0.133333,0.466667,0.266667,0.4,0.333333,0.2,0.6,0.2,0.733333,0.066667,0.2,0.4,0.466667,0.133333,0
neg_1108,0.2,0.533333,0.266667,0.333333,0.466667,0.2,0.333333,0.333333,0.333333,0.333333,0.466667,0.2,0.0,1.0,0.0,0.2,0.533333,0.266667,0.333333,0.2,0.466667,0
neg_1109,0.333333,0.333333,0.333333,0.466667,0.333333,0.2,0.333333,0.266667,0.4,0.4,0.4,0.2,0.066667,0.666667,0.266667,0.4,0.2,0.4,0.4,0.333333,0.266667,0
neg_1110,0.266667,0.466667,0.266667,0.733333,0.266667,0.0,0.266667,0.466667,0.266667,0.666667,0.333333,0.0,0.0,0.733333,0.266667,0.133333,0.266667,0.6,0.333333,0.266667,0.4,0
neg_1111,0.266667,0.533333,0.2,0.4,0.2,0.4,0.4,0.333333,0.266667,0.333333,0.266667,0.4,0.066667,0.866667,0.066667,0.4,0.333333,0.266667,0.4,0.266667,0.333333,0
neg_1112,0.333333,0.4,0.266667,0.333333,0.266667,0.4,0.266667,0.333333,0.4,0.333333,0.266667,0.4,0.133333,0.8,0.066667,0.666667,0.133333,0.2,0.533333,0.333333,0.133333,0
neg_1113,0.266667,0.2,0.533333,0.2,0.466667,0.333333,0.533333,0.2,0.266667,0.133333,0.533333,0.333333,0.133333,0.8,0.066667,0.466667,0.266667,0.266667,0.533333,0.266667,0.2,0
neg_1114,0.4,0.466667,0.133333,0.333333,0.333333,0.333333,0.266667,0.266667,0.466667,0.133333,0.533333,0.333333,0.066667,0.733333,0.2,0.4,0.266667,0.333333,0.133333,0.4,0.466667,0
neg_1115,0.466667,0.266667,0.266667,0.2,0.266667,0.533333,0.266667,0.133333,0.6,0.133333,0.333333,0.533333,0.266667,0.6,0.133333,0.666667,0.133333,0.2,0.266667,0.466667,0.266667,0
neg_1116,0.466667,0.333333,0.2,0.333333,0.333333,0.333333,0.333333,0.2,0.466667,0.333333,0.333333,0.333333,0.2,0.666667,0.133333,0.533333,0.333333,0.133333,0.266667,0.466667,0.266667,0
neg_1117,0.4,0.133333,0.466667,0.333333,0.466667,0.2,0.466667,0.133333,0.4,0.333333,0.466667,0.2,0.066667,0.666667,0.266667,0.266667,0.4,0.333333,0.4,0.4,0.2,0
neg_1118,0.266667,0.333333,0.4,0.333333,0.4,0.266667,0.533333,0.2,0.266667,0.2,0.533333,0.266667,0.0,0.8,0.2,0.266667,0.466667,0.266667,0.4,0.266667,0.333333,0
neg_1119,0.4,0.266667,0.333333,0.333333,0.466667,0.2,0.333333,0.266667,0.4,0.333333,0.466667,0.2,0.066667,0.8,0.133333,0.533333,0.266667,0.2,0.333333,0.4,0.266667,0
neg_1120,0.2,0.533333,0.266667,0.4,0.333333,0.266667,0.333333,0.4,0.266667,0.266667,0.466667,0.266667,0.066667,0.8,0.133333,0.4,0.4,0.2,0.4,0.2,0.4,0
neg_1121,0.533333,0.266667,0.2,0.266667,0.4,0.333333,0.266667,0.2,0.533333,0.266667,0.4,0.333333,0.2,0.533333,0.266667,0.6,0.133333,0.266667,0.4,0.533333,0.066667,0
neg_1122,0.4,0.333333,0.266667,0.333333,0.2,0.466667,0.266667,0.2,0.533333,0.2,0.333333,0.466667,0.266667,0.6,0.133333,0.666667,0.2,0.133333,0.266667,0.4,0.333333,0
neg_1123,0.333333,0.2,0.466667,0.133333,0.666667,0.2,0.466667,0.133333,0.4,0.066667,0.733333,0.2,0.066667,0.866667,0.066667,0.666667,0.133333,0.2,0.466667,0.333333,0.2,0
neg_1124,0.4,0.266667,0.333333,0.266667,0.466667,0.266667,0.333333,0.2,0.466667,0.2,0.533333,0.266667,0.133333,0.733333,0.133333,0.466667,0.266667,0.266667,0.4,0.4,0.2,0
neg_1125,0.133333,0.6,0.266667,0.466667,0.2,0.333333,0.466667,0.4,0.133333,0.333333,0.333333,0.333333,0.066667,0.933333,0.0,0.133333,0.466667,0.4,0.4,0.133333,0.466667,0
neg_1126,0.333333,0.333333,0.333333,0.4,0.4,0.2,0.466667,0.2,0.333333,0.2,0.6,0.2,0.066667,0.733333,0.2,0.2,0.466667,0.333333,0.4,0.333333,0.266667,0
neg_1127,0.6,0.2,0.2,0.333333,0.266667,0.4,0.266667,0.133333,0.6,0.333333,0.266667,0.4,0.133333,0.466667,0.4,0.4,0.266667,0.333333,0.333333,0.6,0.066667,0
neg_1128,0.2,0.6,0.2,0.533333,0.0,0.466667,0.266667,0.466667,0.266667,0.466667,0.066667,0.466667,0.2,0.8,0.0,0.333333,0.2,0.466667,0.333333,0.2,0.466667,0
neg_1129,0.235294,0.352941,0.411765,0.470588,0.294118,0.235294,0.411765,0.352941,0.235294,0.352941,0.411765,0.235294,0.117647,0.823529,0.058824,0.294118,0.294118,0.411765,0.411765,0.235294,0.352941,0
neg_1130,0.266667,0.6,0.133333,0.533333,0.266667,0.2,0.133333,0.533333,0.333333,0.533333,0.266667,0.2,0.133333,0.866667,0.0,0.266667,0.4,0.333333,0.2,0.266667,0.533333,0
neg_1131,0.5,0.5,0.0,0.3125,0.0625,0.625,0.1875,0.25,0.5625,0.25,0.125,0.625,0.375,0.5625,0.0625,0.5625,0.1875,0.25,0.1875,0.5,0.3125,0
neg_1132,0.533333,0.133333,0.333333,0.133333,0.6,0.266667,0.333333,0.133333,0.533333,0.133333,0.6,0.266667,0.266667,0.6,0.133333,0.6,0.2,0.2,0.4,0.533333,0.066667,0
neg_1133,0.266667,0.333333,0.4,0.266667,0.4,0.333333,0.466667,0.266667,0.266667,0.2,0.466667,0.333333,0.066667,0.933333,0.0,0.333333,0.333333,0.333333,0.533333,0.266667,0.2,0
neg_1134,0.266667,0.4,0.333333,0.4,0.4,0.2,0.333333,0.333333,0.333333,0.4,0.4,0.2,0.0,0.733333,0.266667,0.533333,0.333333,0.133333,0.533333,0.266667,0.2,0
neg_1135,0.2,0.533333,0.266667,0.4,0.2,0.4,0.266667,0.4,0.333333,0.333333,0.266667,0.4,0.133333,0.8,0.066667,0.6,0.266667,0.133333,0.466667,0.2,0.333333,0
neg_1136,0.2,0.6,0.2,0.333333,0.2,0.466667,0.466667,0.333333,0.2,0.266667,0.266667,0.466667,0.0,0.933333,0.066667,0.066667,0.6,0.333333,0.2,0.2,0.6,0
neg_1137,0.466667,0.133333,0.4,0.2,0.6,0.2,0.466667,0.066667,0.466667,0.2,0.6,0.2,0.133333,0.666667,0.2,0.4,0.4,0.2,0.4,0.466667,0.133333,0
neg_1138,0.333333,0.333333,0.333333,0.333333,0.4,0.266667,0.4,0.266667,0.333333,0.266667,0.466667,0.266667,0.066667,0.733333,0.2,0.4,0.333333,0.266667,0.533333,0.333333,0.133333,0
neg_1139,0.2,0.4,0.4,0.4,0.4,0.2,0.4,0.4,0.2,0.266667,0.533333,0.2,0.066667,0.933333,0.0,0.6,0.133333,0.266667,0.4,0.2,0.4,0
neg_1140,0.4,0.533333,0.066667,0.266667,0.266667,0.466667,0.4,0.2,0.4,0.266667,0.266667,0.466667,0.066667,0.666667,0.266667,0.333333,0.466667,0.2,0.133333,0.4,0.466667,0
neg_1141,0.2,0.533333,0.266667,0.6,0.266667,0.133333,0.266667,0.533333,0.2,0.4,0.466667,0.133333,0.133333,0.866667,0.0,0.4,0.266667,0.333333,0.6,0.2,0.2,0
neg_1142,0.266667,0.266667,0.466667,0.266667,0.266667,0.466667,0.533333,0.133333,0.333333,0.133333,0.4,0.466667,0.2,0.733333,0.066667,0.266667,0.533333,0.2,0.533333,0.266667,0.2,0
neg_1143,0.066667,0.6,0.333333,0.6,0.333333,0.066667,0.333333,0.533333,0.133333,0.466667,0.466667,0.066667,0.0,1.0,0.0,0.133333,0.4,0.466667,0.666667,0.066667,0.266667,0
neg_1144,0.05,0.3,0.65,0.3,0.45,0.25,0.7,0.25,0.05,0.3,0.45,0.25,0.0,0.95,0.05,0.45,0.35,0.2,0.75,0.05,0.2,0
neg_1145,0.533333,0.133333,0.333333,0.2,0.4,0.4,0.333333,0.133333,0.533333,0.133333,0.466667,0.4,0.266667,0.666667,0.066667,0.6,0.266667,0.133333,0.333333,0.533333,0.133333,0
neg_1146,0.333333,0.333333,0.333333,0.333333,0.266667,0.4,0.4,0.2,0.4,0.266667,0.333333,0.4,0.133333,0.666667,0.2,0.333333,0.333333,0.333333,0.466667,0.333333,0.2,0
neg_1147,0.133333,0.4,0.466667,0.466667,0.333333,0.2,0.466667,0.333333,0.2,0.333333,0.466667,0.2,0.0,0.933333,0.066667,0.333333,0.333333,0.333333,0.6,0.133333,0.266667,0
neg_1148,0.266667,0.533333,0.2,0.4,0.266667,0.333333,0.4,0.333333,0.266667,0.333333,0.333333,0.333333,0.066667,0.8,0.133333,0.333333,0.466667,0.2,0.2,0.266667,0.533333,0
neg_1149,0.2,0.466667,0.333333,0.533333,0.2,0.266667,0.333333,0.466667,0.2,0.466667,0.266667,0.266667,0.066667,0.8,0.133333,0.333333,0.266667,0.4,0.6,0.2,0.2,0
neg_1150,0.333333,0.4,0.266667,0.4,0.6,0.0,0.266667,0.4,0.333333,0.333333,0.666667,0.0,0.0,0.733333,0.266667,0.6,0.133333,0.266667,0.466667,0.333333,0.2,0
neg_1151,0.2,0.533333,0.266667,0.533333,0.333333,0.133333,0.266667,0.533333,0.2,0.533333,0.333333,0.133333,0.0,1.0,0.0,0.466667,0.2,0.333333,0.466667,0.2,0.333333,0
neg_1152,0.2,0.466667,0.333333,0.266667,0.4,0.333333,0.333333,0.266667,0.4,0.266667,0.4,0.333333,0.066667,0.8,0.133333,0.533333,0.266667,0.2,0.533333,0.2,0.266667,0
neg_1153,0.333333,0.266667,0.4,0.266667,0.4,0.333333,0.4,0.266667,0.333333,0.2,0.466667,0.333333,0.133333,0.733333,0.133333,0.533333,0.266667,0.2,0.4,0.333333,0.266667,0
neg_1154,0.466667,0.2,0.333333,0.4,0.533333,0.066667,0.333333,0.2,0.466667,0.4,0.533333,0.066667,0.066667,0.666667,0.266667,0.2,0.333333,0.466667,0.4,0.466667,0.133333,0
neg_1155,0.333333,0.2,0.466667,0.2,0.466667,0.333333,0.533333,0.133333,0.333333,0.066667,0.6,0.333333,0.2,0.666667,0.133333,0.666667,0.266667,0.066667,0.466667,0.333333,0.2,0
neg_1156,0.266667,0.4,0.333333,0.533333,0.266667,0.2,0.333333,0.4,0.266667,0.4,0.4,0.2,0.133333,0.8,0.066667,0.2,0.4,0.4,0.466667,0.266667,0.266667,0
neg_1157,0.333333,0.2,0.466667,0.266667,0.333333,0.4,0.466667,0.133333,0.4,0.2,0.4,0.4,0.266667,0.666667,0.066667,0.533333,0.333333,0.133333,0.533333,0.333333,0.133333,0
neg_1158,0.333333,0.333333,0.333333,0.4,0.533333,0.066667,0.333333,0.266667,0.4,0.4,0.533333,0.066667,0.0,0.8,0.2,0.333333,0.2,0.466667,0.466667,0.333333,0.2,0
neg_1159,0.2,0.266667,0.533333,0.4,0.466667,0.133333,0.533333,0.266667,0.2,0.266667,0.6,0.133333,0.066667,0.866667,0.066667,0.333333,0.466667,0.2,0.733333,0.2,0.066667,0
neg_1160,0.466667,0.133333,0.4,0.266667,0.533333,0.2,0.4,0.133333,0.466667,0.266667,0.533333,0.2,0.2,0.533333,0.266667,0.6,0.266667,0.133333,0.466667,0.466667,0.066667,0
neg_1161,0.4,0.266667,0.333333,0.266667,0.466667,0.266667,0.333333,0.266667,0.4,0.2,0.533333,0.266667,0.2,0.666667,0.133333,0.533333,0.333333,0.133333,0.4,0.4,0.2,0
neg_1162,0.6,0.266667,0.133333,0.2,0.533333,0.266667,0.266667,0.133333,0.6,0.133333,0.6,0.266667,0.133333,0.533333,0.333333,0.466667,0.266667,0.266667,0.133333,0.6,0.266667,0
neg_1163,0.133333,0.466667,0.4,0.333333,0.333333,0.333333,0.466667,0.266667,0.266667,0.333333,0.333333,0.333333,0.066667,0.866667,0.066667,0.6,0.2,0.2,0.533333,0.133333,0.333333,0
neg_1164,0.133333,0.6,0.266667,0.533333,0.333333,0.133333,0.266667,0.533333,0.2,0.533333,0.333333,0.133333,0.066667,0.866667,0.066667,0.6,0.333333,0.066667,0.6,0.133333,0.266667,0
neg_1165,0.4,0.6,0.0,0.6,0.4,0.0,0.0,0.6,0.4,0.533333,0.466667,0.0,0.0,0.6,0.4,0.6,0.066667,0.333333,0.4,0.4,0.2,0
neg_1166,0.4,0.4,0.2,0.466667,0.333333,0.2,0.2,0.4,0.4,0.4,0.4,0.2,0.133333,0.8,0.066667,0.266667,0.2,0.533333,0.266667,0.4,0.333333,0
neg_1167,0.2,0.6,0.2,0.533333,0.266667,0.2,0.266667,0.533333,0.2,0.466667,0.333333,0.2,0.066667,0.866667,0.066667,0.4,0.2,0.4,0.533333,0.2,0.266667,0
neg_1168,0.2,0.6,0.2,0.6,0.066667,0.333333,0.266667,0.533333,0.2,0.466667,0.2,0.333333,0.133333,0.8,0.066667,0.266667,0.333333,0.4,0.266667,0.2,0.533333,0
neg_1169,0.466667,0.066667,0.466667,0.2,0.533333,0.266667,0.466667,0.066667,0.466667,0.133333,0.6,0.266667,0.133333,0.666667,0.2,0.466667,0.4,0.133333,0.466667,0.466667,0.066667,0
neg_1170,0.4,0.333333,0.266667,0.2,0.333333,0.466667,0.333333,0.2,0.466667,0.133333,0.4,0.466667,0.2,0.8,0.0,0.6,0.333333,0.066667,0.266667,0.4,0.333333,0
neg_1171,0.2,0.666667,0.133333,0.533333,0.133333,0.333333,0.133333,0.533333,0.333333,0.333333,0.333333,0.333333,0.133333,0.866667,0.0,0.4,0.066667,0.533333,0.4,0.2,0.4,0
neg_1172,0.266667,0.466667,0.266667,0.4,0.466667,0.133333,0.333333,0.4,0.266667,0.266667,0.6,0.133333,0.0,0.866667,0.133333,0.466667,0.333333,0.2,0.266667,0.266667,0.466667,0
neg_1173,0.266667,0.3,0.433333,0.4,0.266667,0.333333,0.433333,0.3,0.266667,0.333333,0.333333,0.333333,0.133333,0.8,0.066667,0.366667,0.333333,0.3,0.433333,0.266667,0.3,0
neg_1174,0.4,0.266667,0.333333,0.466667,0.266667,0.266667,0.333333,0.266667,0.4,0.466667,0.266667,0.266667,0.066667,0.666667,0.266667,0.4,0.266667,0.333333,0.4,0.4,0.2,0
neg_1175,0.0,0.666667,0.333333,0.6,0.266667,0.133333,0.4,0.6,0.0,0.533333,0.333333,0.133333,0.0,1.0,0.0,0.2,0.266667,0.533333,0.4,0.0,0.6,0
neg_1176,0.266667,0.266667,0.466667,0.333333,0.466667,0.2,0.466667,0.266667,0.266667,0.333333,0.466667,0.2,0.066667,0.866667,0.066667,0.466667,0.333333,0.2,0.733333,0.266667,0.0,0
neg_1177,0.266667,0.2,0.533333,0.266667,0.733333,0.0,0.533333,0.2,0.266667,0.0,1.0,0.0,0.0,0.866667,0.133333,0.333333,0.4,0.266667,0.533333,0.266667,0.2,0
neg_1178,0.466667,0.333333,0.2,0.333333,0.333333,0.333333,0.266667,0.2,0.533333,0.333333,0.333333,0.333333,0.133333,0.666667,0.2,0.466667,0.266667,0.266667,0.2,0.466667,0.333333,0
neg_1179,0.333333,0.333333,0.333333,0.333333,0.666667,0.0,0.333333,0.333333,0.333333,0.266667,0.733333,0.0,0.0,0.933333,0.066667,0.4,0.266667,0.333333,0.466667,0.333333,0.2,0
neg_1180,0.266667,0.333333,0.4,0.4,0.4,0.2,0.4,0.266667,0.333333,0.333333,0.466667,0.2,0.133333,0.8,0.066667,0.4,0.466667,0.133333,0.4,0.266667,0.333333,0
neg_1181,0.333333,0.466667,0.2,0.6,0.266667,0.133333,0.266667,0.4,0.333333,0.6,0.266667,0.133333,0.066667,0.666667,0.266667,0.333333,0.2,0.466667,0.4,0.333333,0.266667,0
neg_1182,0.2,0.6,0.2,0.733333,0.266667,0.0,0.2,0.6,0.2,0.666667,0.333333,0.0,0.0,0.866667,0.133333,0.266667,0.466667,0.266667,0.466667,0.2,0.333333,0
neg_1183,0.4,0.333333,0.266667,0.333333,0.266667,0.4,0.266667,0.333333,0.4,0.333333,0.266667,0.4,0.2,0.733333,0.066667,0.533333,0.266667,0.2,0.466667,0.4,0.133333,0
neg_1184,0.066667,0.733333,0.2,0.6,0.2,0.2,0.266667,0.533333,0.2,0.266667,0.533333,0.2,0.0,0.933333,0.066667,0.266667,0.2,0.533333,0.266667,0.066667,0.666667,0
neg_1185,0.333333,0.4,0.266667,0.533333,0.266667,0.2,0.266667,0.4,0.333333,0.466667,0.333333,0.2,0.2,0.733333,0.066667,0.266667,0.4,0.333333,0.4,0.333333,0.266667,0
neg_1186,0.333333,0.333333,0.333333,0.466667,0.333333,0.2,0.333333,0.333333,0.333333,0.4,0.4,0.2,0.133333,0.666667,0.2,0.6,0.133333,0.266667,0.533333,0.333333,0.133333,0
neg_1187,0.2,0.533333,0.266667,0.466667,0.266667,0.266667,0.333333,0.466667,0.2,0.4,0.333333,0.266667,0.066667,0.866667,0.066667,0.466667,0.4,0.133333,0.466667,0.2,0.333333,0
neg_1188,0.266667,0.266667,0.466667,0.466667,0.4,0.133333,0.466667,0.266667,0.266667,0.266667,0.6,0.133333,0.066667,0.866667,0.066667,0.2,0.466667,0.333333,0.466667,0.266667,0.266667,0
neg_1189,0.263158,0.526316,0.210526,0.368421,0.368421,0.263158,0.368421,0.315789,0.315789,0.315789,0.421053,0.263158,0.052632,0.842105,0.105263,0.263158,0.421053,0.315789,0.315789,0.263158,0.421053,0
neg_1190,0.466667,0.2,0.333333,0.333333,0.333333,0.333333,0.333333,0.2,0.466667,0.333333,0.333333,0.333333,0.266667,0.533333,0.2,0.466667,0.4,0.133333,0.333333,0.466667,0.2,0
neg_1191,0.266667,0.333333,0.4,0.333333,0.266667,0.4,0.466667,0.266667,0.266667,0.333333,0.266667,0.4,0.066667,0.866667,0.066667,0.4,0.266667,0.333333,0.333333,0.266667,0.4,0
neg_1192,0.333333,0.333333,0.333333,0.266667,0.266667,0.466667,0.466667,0.2,0.333333,0.266667,0.266667,0.466667,0.2,0.733333,0.066667,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0
neg_1193,0.0,0.533333,0.466667,0.533333,0.466667,0.0,0.466667,0.533333,0.0,0.466667,0.533333,0.0,0.0,1.0,0.0,0.8,0.133333,0.066667,0.866667,0.0,0.133333,0
neg_1194,0.15,0.8,0.05,0.75,0.05,0.2,0.05,0.6,0.35,0.65,0.15,0.2,0.0,0.85,0.15,0.25,0.0,0.75,0.45,0.15,0.4,0
neg_1195,0.266667,0.533333,0.2,0.6,0.2,0.2,0.2,0.533333,0.266667,0.4,0.4,0.2,0.2,0.733333,0.066667,0.466667,0.133333,0.4,0.6,0.266667,0.133333,0
neg_1196,0.2,0.4,0.4,0.466667,0.4,0.133333,0.466667,0.333333,0.2,0.266667,0.6,0.133333,0.0,0.866667,0.133333,0.266667,0.4,0.333333,0.466667,0.2,0.333333,0
neg_1197,0.266667,0.266667,0.466667,0.133333,0.6,0.266667,0.466667,0.133333,0.4,0.133333,0.6,0.266667,0.0,0.866667,0.133333,0.6,0.333333,0.066667,0.466667,0.266667,0.266667,0
neg_1198,0.2,0.3,0.5,0.35,0.35,0.3,0.5,0.3,0.2,0.25,0.45,0.3,0.1,0.8,0.1,0.6,0.25,0.15,0.6,0.2,0.2,0
neg_1199,0.411765,0.176471,0.411765,0.235294,0.529412,0.235294,0.470588,0.117647,0.411765,0.176471,0.588235,0.235294,0.176471,0.705882,0.117647,0.411765,0.352941,0.235294,0.470588,0.411765,0.117647,0
neg_1200,0.2,0.266667,0.533333,0.333333,0.466667,0.2,0.533333,0.2,0.266667,0.133333,0.666667,0.2,0.066667,0.933333,0.0,0.266667,0.466667,0.266667,0.533333,0.2,0.266667,0
neg_1201,0.266667,0.4,0.333333,0.4,0.533333,0.066667,0.333333,0.4,0.266667,0.333333,0.6,0.066667,0.066667,0.866667,0.066667,0.733333,0.133333,0.133333,0.6,0.266667,0.133333,0
neg_1202,0.55,0.1,0.35,0.2,0.6,0.2,0.45,0.0,0.55,0.15,0.65,0.2,0.1,0.55,0.35,0.35,0.4,0.25,0.35,0.55,0.1,0
neg_1203,0.55,0.2,0.25,0.4,0.45,0.15,0.25,0.2,0.55,0.1,0.75,0.15,0.15,0.45,0.4,0.55,0.15,0.3,0.25,0.55,0.2,0
neg_1204,0.2,0.533333,0.266667,0.6,0.266667,0.133333,0.266667,0.533333,0.2,0.466667,0.4,0.133333,0.133333,0.866667,0.0,0.533333,0.333333,0.133333,0.466667,0.2,0.333333,0
neg_1205,0.4,0.25,0.35,0.4,0.4,0.2,0.4,0.2,0.4,0.3,0.5,0.2,0.1,0.6,0.3,0.35,0.3,0.35,0.4,0.4,0.2,0
neg_1206,0.266667,0.466667,0.266667,0.466667,0.4,0.133333,0.266667,0.466667,0.266667,0.466667,0.4,0.133333,0.133333,0.733333,0.133333,0.466667,0.133333,0.4,0.466667,0.266667,0.266667,0
neg_1207,0.266667,0.266667,0.466667,0.266667,0.4,0.333333,0.466667,0.266667,0.266667,0.2,0.466667,0.333333,0.133333,0.8,0.066667,0.4,0.4,0.2,0.533333,0.266667,0.2,0
neg_1208,0.333333,0.4,0.266667,0.333333,0.133333,0.533333,0.466667,0.2,0.333333,0.333333,0.133333,0.533333,0.2,0.666667,0.133333,0.333333,0.4,0.266667,0.266667,0.333333,0.4,0
neg_1209,0.066667,0.466667,0.466667,0.466667,0.533333,0.0,0.466667,0.466667,0.066667,0.466667,0.533333,0.0,0.0,1.0,0.0,0.333333,0.333333,0.333333,0.666667,0.066667,0.266667,0
neg_1210,0.333333,0.666667,0.0,0.666667,0.2,0.133333,0.0,0.666667,0.333333,0.466667,0.4,0.133333,0.133333,0.666667,0.2,0.8,0.0,0.2,0.466667,0.333333,0.2,0
neg_1211,0.133333,0.466667,0.4,0.466667,0.266667,0.266667,0.4,0.466667,0.133333,0.466667,0.266667,0.266667,0.066667,0.866667,0.066667,0.2,0.4,0.4,0.8,0.133333,0.066667,0
neg_1212,0.533333,0.133333,0.333333,0.266667,0.533333,0.2,0.333333,0.133333,0.533333,0.266667,0.533333,0.2,0.2,0.466667,0.333333,0.8,0.0,0.2,0.4,0.533333,0.066667,0
neg_1213,0.333333,0.266667,0.4,0.4,0.4,0.2,0.4,0.266667,0.333333,0.4,0.4,0.2,0.133333,0.733333,0.133333,0.333333,0.4,0.266667,0.466667,0.333333,0.2,0
neg_1214,0.333333,0.333333,0.333333,0.4,0.266667,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.2,0.733333,0.066667,0.333333,0.333333,0.333333,0.466667,0.333333,0.2,0
neg_1215,0.266667,0.333333,0.4,0.266667,0.466667,0.266667,0.4,0.266667,0.333333,0.266667,0.466667,0.266667,0.133333,0.8,0.066667,0.4,0.333333,0.266667,0.533333,0.266667,0.2,0
neg_1216,0.4,0.266667,0.333333,0.266667,0.333333,0.4,0.333333,0.266667,0.4,0.266667,0.333333,0.4,0.333333,0.6,0.066667,0.666667,0.266667,0.066667,0.4,0.4,0.2,0
neg_1217,0.333333,0.333333,0.333333,0.4,0.2,0.4,0.333333,0.266667,0.4,0.266667,0.333333,0.4,0.133333,0.8,0.066667,0.466667,0.266667,0.266667,0.533333,0.333333,0.133333,0
neg_1218,0.333333,0.466667,0.2,0.466667,0.333333,0.2,0.266667,0.333333,0.4,0.466667,0.333333,0.2,0.066667,0.8,0.133333,0.333333,0.266667,0.4,0.333333,0.333333,0.333333,0
neg_1219,0.2,0.6,0.2,0.666667,0.133333,0.2,0.2,0.533333,0.266667,0.4,0.4,0.2,0.066667,0.866667,0.066667,0.333333,0.2,0.466667,0.266667,0.2,0.533333,0
neg_1220,0.266667,0.4,0.333333,0.266667,0.533333,0.2,0.333333,0.266667,0.4,0.266667,0.533333,0.2,0.0,0.866667,0.133333,0.466667,0.266667,0.266667,0.466667,0.266667,0.266667,0
neg_1221,0.266667,0.2,0.533333,0.133333,0.4,0.466667,0.533333,0.133333,0.333333,0.133333,0.4,0.466667,0.133333,0.8,0.066667,0.6,0.333333,0.066667,0.4,0.266667,0.333333,0
neg_1222,0.2,0.6,0.2,0.6,0.2,0.2,0.266667,0.533333,0.2,0.466667,0.333333,0.2,0.066667,0.866667,0.066667,0.2,0.333333,0.466667,0.466667,0.2,0.333333,0
neg_1223,0.466667,0.2,0.333333,0.066667,0.466667,0.466667,0.4,0.0,0.6,0.066667,0.466667,0.466667,0.133333,0.6,0.266667,0.533333,0.4,0.066667,0.333333,0.466667,0.2,0
neg_1224,0.266667,0.266667,0.466667,0.333333,0.466667,0.2,0.466667,0.266667,0.266667,0.266667,0.533333,0.2,0.066667,0.733333,0.2,0.266667,0.533333,0.2,0.466667,0.266667,0.266667,0
neg_1225,0.333333,0.333333,0.333333,0.4,0.4,0.2,0.333333,0.333333,0.333333,0.4,0.4,0.2,0.2,0.733333,0.066667,0.533333,0.266667,0.2,0.6,0.333333,0.066667,0
neg_1226,0.05,0.25,0.7,0.25,0.55,0.2,0.7,0.2,0.1,0.2,0.6,0.2,0.0,1.0,0.0,0.45,0.4,0.15,0.9,0.05,0.05,0
neg_1227,0.4,0.266667,0.333333,0.2,0.466667,0.333333,0.4,0.2,0.4,0.133333,0.533333,0.333333,0.2,0.8,0.0,0.466667,0.4,0.133333,0.4,0.4,0.2,0
neg_1228,0.4,0.333333,0.266667,0.466667,0.333333,0.2,0.266667,0.333333,0.4,0.333333,0.466667,0.2,0.2,0.666667,0.133333,0.733333,0.2,0.066667,0.6,0.4,0.0,0
