seq_id,CTDT_Hydrophobicity_G1G2,CTDT_Hydrophobicity_G1G3,CTDT_Hydrophobicity_G2G3,CTDT_VanDerWaals_G1G2,CTDT_VanDerWaals_G1G3,CTDT_VanDerWaals_G2G3,CTDT_Polarity_G1G2,CTDT_Polarity_G1G3,CTDT_Polarity_G2G3,CTDT_Polarizability_G1G2,CTDT_Polarizability_G1G3,CTDT_Polarizability_G2G3,CTDT_Charge_G1G2,CTDT_Charge_G1G3,CTDT_Charge_G2G3,CTDT_SecondaryStructure_G1G2,CTDT_SecondaryStructure_G1G3,CTDT_SecondaryStructure_G2G3,CTDT_SolventAccessibility_G1G2,CTDT_SolventAccessibility_G1G3,CTDT_SolventAccessibility_G2G3,label
neg_1056,0.214286,0.142857,0.428571,0.357143,0.071429,0.357143,0.285714,0.285714,0.142857,0.357143,0.071429,0.357143,0.071429,0.0,0.142857,0.285714,0.285714,0.142857,0.285714,0.285714,0.071429,0
neg_1057,0.142857,0.285714,0.285714,0.285714,0.142857,0.285714,0.285714,0.285714,0.142857,0.285714,0.142857,0.285714,0.428571,0.0,0.0,0.357143,0.142857,0.142857,0.357143,0.5,0.071429,0
neg_1058,0.526316,0.105263,0.105263,0.578947,0.052632,0.052632,0.105263,0.105263,0.526316,0.105263,0.0,0.105263,0.105263,0.0,0.210526,0.0,0.105263,0.210526,0.105263,0.105263,0.526316,0
neg_1059,0.142857,0.0,0.285714,0.214286,0.214286,0.071429,0.214286,0.071429,0.214286,0.357143,0.214286,0.071429,0.142857,0.0,0.0,0.142857,0.285714,0.142857,0.071429,0.357143,0.071429,0
neg_1060,0.214286,0.071429,0.214286,0.285714,0.285714,0.142857,0.428571,0.142857,0.142857,0.214286,0.214286,0.214286,0.142857,0.0,0.0,0.214286,0.214286,0.285714,0.071429,0.214286,0.214286,0
neg_1061,0.176471,0.176471,0.352941,0.529412,0.117647,0.176471,0.294118,0.235294,0.117647,0.411765,0.117647,0.176471,0.0,0.0,0.235294,0.117647,0.411765,0.235294,0.176471,0.235294,0.176471,0
neg_1062,0.285714,0.142857,0.142857,0.214286,0.214286,0.071429,0.214286,0.214286,0.214286,0.214286,0.214286,0.071429,0.142857,0.0,0.285714,0.071429,0.285714,0.214286,0.285714,0.285714,0.142857,0
neg_1063,0.0,0.285714,0.428571,0.5,0.071429,0.071429,0.285714,0.285714,0.0,0.428571,0.0,0.142857,0.0,0.0,0.142857,0.0,0.214286,0.357143,0.285714,0.5,0.0,0
neg_1064,0.0,0.571429,0.0,0.071429,0.0,0.214286,0.0,0.571429,0.0,0.071429,0.0,0.214286,0.142857,0.071429,0.142857,0.142857,0.214286,0.0,0.571429,0.0,0.0,0
neg_1065,0.142857,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.142857,0.714286,0.0,0.0,0.0,0.0,0.142857,0.0,0.571429,0.0,0.142857,0.571429,0.0,0
neg_1066,0.357143,0.214286,0.214286,0.071429,0.142857,0.5,0.071429,0.357143,0.071429,0.071429,0.142857,0.5,0.357143,0.0,0.214286,0.357143,0.0,0.071429,0.214286,0.214286,0.357143,0
neg_1067,0.214286,0.214286,0.285714,0.285714,0.214286,0.214286,0.285714,0.214286,0.214286,0.428571,0.214286,0.214286,0.357143,0.071429,0.071429,0.285714,0.214286,0.142857,0.142857,0.142857,0.285714,0
neg_1068,0.142857,0.214286,0.214286,0.357143,0.142857,0.142857,0.214286,0.214286,0.142857,0.357143,0.142857,0.142857,0.0,0.0,0.214286,0.142857,0.285714,0.142857,0.285714,0.214286,0.071429,0
neg_1069,0.285714,0.190476,0.285714,0.285714,0.095238,0.380952,0.190476,0.285714,0.190476,0.333333,0.095238,0.380952,0.238095,0.047619,0.238095,0.380952,0.190476,0.095238,0.190476,0.285714,0.285714,0
neg_1070,0.214286,0.285714,0.285714,0.357143,0.214286,0.357143,0.357143,0.285714,0.214286,0.214286,0.214286,0.357143,0.214286,0.0,0.285714,0.214286,0.285714,0.142857,0.357143,0.357143,0.142857,0
neg_1071,0.142857,0.285714,0.357143,0.142857,0.214286,0.357143,0.214286,0.428571,0.142857,0.142857,0.071429,0.5,0.285714,0.0,0.0,0.285714,0.071429,0.071429,0.285714,0.357143,0.142857,0
neg_1072,0.285714,0.214286,0.214286,0.357143,0.142857,0.214286,0.214286,0.214286,0.285714,0.285714,0.071429,0.285714,0.071429,0.0,0.285714,0.214286,0.428571,0.142857,0.428571,0.285714,0.071429,0
neg_1073,0.142857,0.0,0.642857,0.5,0.142857,0.357143,0.642857,0.142857,0.0,0.5,0.142857,0.357143,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.214286,0.142857,0
neg_1074,0.142857,0.571429,0.142857,0.285714,0.0,0.428571,0.071429,0.642857,0.071429,0.142857,0.0,0.428571,0.285714,0.0,0.285714,0.357143,0.214286,0.214286,0.428571,0.142857,0.285714,0
neg_1075,0.142857,0.285714,0.214286,0.357143,0.0,0.285714,0.214286,0.285714,0.142857,0.214286,0.0,0.285714,0.214286,0.071429,0.214286,0.142857,0.357143,0.0,0.357143,0.214286,0.071429,0
neg_1076,0.142857,0.285714,0.142857,0.142857,0.142857,0.285714,0.142857,0.285714,0.142857,0.214286,0.071429,0.357143,0.142857,0.0,0.142857,0.428571,0.142857,0.071429,0.285714,0.214286,0.142857,0
neg_1077,0.142857,0.214286,0.214286,0.142857,0.357143,0.071429,0.357143,0.214286,0.142857,0.214286,0.357143,0.071429,0.285714,0.0,0.071429,0.428571,0.071429,0.285714,0.285714,0.142857,0.071429,0
neg_1078,0.157895,0.210526,0.263158,0.315789,0.210526,0.157895,0.263158,0.210526,0.157895,0.263158,0.157895,0.210526,0.105263,0.052632,0.157895,0.157895,0.210526,0.210526,0.263158,0.210526,0.105263,0
neg_1079,0.0,0.5,0.142857,0.142857,0.0,0.142857,0.0,0.5,0.0,0.142857,0.0,0.142857,0.0,0.0,0.214286,0.285714,0.285714,0.142857,0.428571,0.071429,0.071429,0
neg_1080,0.214286,0.285714,0.214286,0.214286,0.285714,0.142857,0.142857,0.357143,0.142857,0.142857,0.214286,0.214286,0.357143,0.071429,0.142857,0.428571,0.142857,0.071429,0.357143,0.142857,0.142857,0
neg_1081,0.142857,0.285714,0.285714,0.285714,0.142857,0.357143,0.285714,0.285714,0.142857,0.285714,0.142857,0.357143,0.285714,0.071429,0.142857,0.285714,0.0,0.142857,0.285714,0.285714,0.142857,0
neg_1082,0.285714,0.214286,0.285714,0.357143,0.071429,0.357143,0.214286,0.285714,0.214286,0.357143,0.071429,0.357143,0.142857,0.0,0.357143,0.357143,0.142857,0.0,0.214286,0.285714,0.285714,0
neg_1083,0.214286,0.214286,0.285714,0.142857,0.214286,0.214286,0.285714,0.214286,0.214286,0.142857,0.214286,0.214286,0.142857,0.0,0.285714,0.071429,0.214286,0.142857,0.428571,0.285714,0.0,0
neg_1084,0.142857,0.428571,0.142857,0.428571,0.0,0.285714,0.142857,0.428571,0.142857,0.428571,0.0,0.285714,0.142857,0.0,0.285714,0.285714,0.285714,0.071429,0.428571,0.142857,0.142857,0
neg_1085,0.571429,0.071429,0.285714,0.071429,0.357143,0.357143,0.142857,0.357143,0.285714,0.0,0.142857,0.571429,0.214286,0.071429,0.428571,0.285714,0.214286,0.214286,0.071429,0.285714,0.571429,0
neg_1086,0.285714,0.0,0.214286,0.428571,0.071429,0.071429,0.285714,0.071429,0.214286,0.428571,0.071429,0.071429,0.0,0.0,0.0,0.428571,0.142857,0.142857,0.142857,0.357143,0.142857,0
neg_1087,0.5,0.071429,0.071429,0.285714,0.214286,0.142857,0.071429,0.071429,0.428571,0.285714,0.214286,0.142857,0.214286,0.071429,0.357143,0.0,0.5,0.0,0.428571,0.0,0.142857,0
neg_1088,0.357143,0.142857,0.214286,0.357143,0.285714,0.142857,0.357143,0.142857,0.357143,0.357143,0.285714,0.142857,0.0,0.0,0.5,0.214286,0.214286,0.142857,0.428571,0.214286,0.071429,0
neg_1089,0.428571,0.071429,0.142857,0.142857,0.428571,0.142857,0.142857,0.071429,0.428571,0.142857,0.428571,0.142857,0.285714,0.0,0.0,0.071429,0.428571,0.071429,0.071429,0.142857,0.428571,0
neg_1090,0.0,0.142857,0.5,0.428571,0.071429,0.142857,0.5,0.142857,0.0,0.428571,0.071429,0.142857,0.142857,0.0,0.0,0.285714,0.0,0.0,0.071429,0.142857,0.071429,0
neg_1091,0.357143,0.214286,0.214286,0.214286,0.357143,0.285714,0.142857,0.285714,0.428571,0.214286,0.357143,0.285714,0.428571,0.0,0.142857,0.357143,0.428571,0.0,0.285714,0.214286,0.285714,0
neg_1092,0.285714,0.0,0.285714,0.214286,0.214286,0.071429,0.214286,0.071429,0.357143,0.214286,0.214286,0.071429,0.0,0.0,0.142857,0.214286,0.357143,0.071429,0.285714,0.142857,0.0,0
neg_1093,0.214286,0.214286,0.214286,0.071429,0.214286,0.357143,0.142857,0.285714,0.142857,0.071429,0.214286,0.357143,0.428571,0.0,0.0,0.285714,0.357143,0.0,0.142857,0.214286,0.285714,0
neg_1094,0.071429,0.071429,0.428571,0.357143,0.142857,0.142857,0.428571,0.071429,0.071429,0.357143,0.142857,0.142857,0.142857,0.0,0.0,0.214286,0.285714,0.214286,0.071429,0.571429,0.071429,0
neg_1095,0.357143,0.214286,0.285714,0.357143,0.0,0.285714,0.142857,0.357143,0.214286,0.357143,0.0,0.285714,0.0,0.0,0.285714,0.142857,0.357143,0.285714,0.357143,0.285714,0.214286,0
neg_1096,0.111111,0.222222,0.277778,0.277778,0.111111,0.333333,0.222222,0.388889,0.055556,0.277778,0.111111,0.333333,0.222222,0.0,0.222222,0.222222,0.166667,0.166667,0.222222,0.277778,0.111111,0
neg_1097,0.214286,0.142857,0.357143,0.142857,0.428571,0.285714,0.214286,0.428571,0.214286,0.142857,0.428571,0.285714,0.142857,0.0,0.142857,0.428571,0.285714,0.142857,0.214286,0.428571,0.142857,0
neg_1098,0.142857,0.214286,0.142857,0.214286,0.214286,0.214286,0.214286,0.285714,0.071429,0.214286,0.214286,0.214286,0.0,0.214286,0.214286,0.142857,0.214286,0.214286,0.214286,0.142857,0.142857,0
neg_1099,0.235294,0.0,0.294118,0.411765,0.235294,0.0,0.411765,0.0,0.235294,0.411765,0.235294,0.0,0.117647,0.0,0.0,0.294118,0.235294,0.117647,0.117647,0.352941,0.117647,0
neg_1100,0.285714,0.214286,0.285714,0.428571,0.0,0.214286,0.214286,0.285714,0.214286,0.285714,0.0,0.214286,0.142857,0.0,0.142857,0.142857,0.214286,0.214286,0.214286,0.285714,0.285714,0
neg_1101,0.071429,0.214286,0.5,0.571429,0.0,0.0,0.5,0.214286,0.071429,0.428571,0.0,0.0,0.0,0.0,0.0,0.071429,0.214286,0.5,0.285714,0.428571,0.0,0
neg_1102,0.071429,0.214286,0.285714,0.357143,0.0,0.214286,0.285714,0.214286,0.071429,0.357143,0.0,0.214286,0.0,0.0,0.0,0.142857,0.071429,0.428571,0.214286,0.214286,0.071429,0
neg_1103,0.071429,0.214286,0.428571,0.214286,0.428571,0.071429,0.428571,0.214286,0.071429,0.214286,0.428571,0.071429,0.142857,0.0,0.142857,0.285714,0.071429,0.285714,0.214286,0.214286,0.071429,0
neg_1104,0.214286,0.071429,0.071429,0.214286,0.071429,0.214286,0.071429,0.071429,0.214286,0.214286,0.071429,0.214286,0.142857,0.0,0.142857,0.071429,0.071429,0.214286,0.285714,0.142857,0.0,0
neg_1105,0.285714,0.071429,0.571429,0.5,0.071429,0.142857,0.428571,0.214286,0.142857,0.357143,0.071429,0.142857,0.214286,0.0,0.142857,0.285714,0.357143,0.214286,0.214286,0.285714,0.142857,0
neg_1106,0.071429,0.071429,0.214286,0.214286,0.071429,0.071429,0.214286,0.071429,0.071429,0.571429,0.071429,0.071429,0.0,0.0,0.0,0.071429,0.214286,0.214286,0.142857,0.5,0.0,0
neg_1107,0.142857,0.285714,0.142857,0.285714,0.357143,0.142857,0.142857,0.285714,0.142857,0.214286,0.357143,0.142857,0.214286,0.214286,0.214286,0.071429,0.285714,0.0,0.285714,0.071429,0.142857,0
neg_1108,0.0,0.071429,0.214286,0.071429,0.285714,0.142857,0.214286,0.214286,0.142857,0.071429,0.285714,0.142857,0.0,0.0,0.0,0.214286,0.142857,0.214286,0.071429,0.357143,0.0,0
neg_1109,0.142857,0.285714,0.285714,0.5,0.071429,0.214286,0.142857,0.428571,0.142857,0.5,0.071429,0.214286,0.071429,0.071429,0.357143,0.142857,0.571429,0.071429,0.285714,0.214286,0.142857,0
neg_1110,0.214286,0.214286,0.214286,0.428571,0.0,0.0,0.214286,0.214286,0.214286,0.428571,0.0,0.0,0.0,0.0,0.428571,0.0,0.285714,0.428571,0.285714,0.285714,0.142857,0
neg_1111,0.142857,0.214286,0.214286,0.071429,0.214286,0.214286,0.214286,0.285714,0.071429,0.142857,0.142857,0.285714,0.071429,0.0,0.142857,0.285714,0.214286,0.071429,0.285714,0.285714,0.071429,0
neg_1112,0.285714,0.285714,0.142857,0.214286,0.071429,0.357143,0.071429,0.357143,0.214286,0.214286,0.071429,0.357143,0.142857,0.0,0.142857,0.142857,0.214286,0.142857,0.428571,0.142857,0.142857,0
neg_1113,0.071429,0.357143,0.285714,0.0,0.357143,0.214286,0.285714,0.357143,0.071429,0.0,0.285714,0.285714,0.285714,0.0,0.142857,0.142857,0.285714,0.214286,0.357143,0.142857,0.071429,0
neg_1114,0.571429,0.071429,0.214286,0.357143,0.285714,0.285714,0.142857,0.428571,0.357143,0.142857,0.142857,0.428571,0.071429,0.071429,0.285714,0.357143,0.285714,0.214286,0.071429,0.214286,0.571429,0
neg_1115,0.214286,0.285714,0.142857,0.071429,0.214286,0.357143,0.071429,0.357143,0.214286,0.071429,0.071429,0.5,0.214286,0.142857,0.142857,0.285714,0.285714,0.0,0.285714,0.142857,0.214286,0
neg_1116,0.357143,0.071429,0.214286,0.214286,0.357143,0.214286,0.214286,0.214286,0.214286,0.214286,0.357143,0.214286,0.357143,0.071429,0.214286,0.5,0.214286,0.071429,0.142857,0.142857,0.285714,0
neg_1117,0.142857,0.571429,0.142857,0.285714,0.142857,0.071429,0.142857,0.571429,0.142857,0.285714,0.142857,0.071429,0.071429,0.0,0.571429,0.214286,0.142857,0.357143,0.5,0.214286,0.214286,0
neg_1118,0.071429,0.285714,0.285714,0.214286,0.214286,0.214286,0.214286,0.357143,0.0,0.214286,0.142857,0.285714,0.0,0.0,0.357143,0.214286,0.214286,0.214286,0.142857,0.285714,0.214286,0
neg_1119,0.071429,0.285714,0.285714,0.357143,0.142857,0.142857,0.285714,0.285714,0.071429,0.357143,0.142857,0.142857,0.142857,0.0,0.142857,0.428571,0.214286,0.071429,0.285714,0.285714,0.071429,0
neg_1120,0.214286,0.142857,0.142857,0.0,0.357143,0.214286,0.142857,0.285714,0.214286,0.142857,0.285714,0.285714,0.142857,0.0,0.214286,0.357143,0.0,0.214286,0.214286,0.214286,0.142857,0
neg_1121,0.357143,0.285714,0.142857,0.285714,0.214286,0.357143,0.071429,0.357143,0.285714,0.285714,0.214286,0.357143,0.214286,0.214286,0.285714,0.214286,0.142857,0.071429,0.571429,0.071429,0.071429,0
neg_1122,0.285714,0.214286,0.214286,0.071429,0.357143,0.214286,0.142857,0.285714,0.142857,0.142857,0.285714,0.285714,0.285714,0.071429,0.214286,0.428571,0.285714,0.0,0.071429,0.214286,0.428571,0
neg_1123,0.142857,0.428571,0.142857,0.142857,0.0,0.214286,0.071429,0.5,0.071429,0.142857,0.0,0.214286,0.142857,0.0,0.142857,0.071429,0.285714,0.142857,0.428571,0.214286,0.142857,0
neg_1124,0.142857,0.357143,0.214286,0.285714,0.214286,0.357143,0.142857,0.428571,0.214286,0.142857,0.214286,0.357143,0.214286,0.071429,0.214286,0.428571,0.285714,0.142857,0.357143,0.214286,0.142857,0
neg_1125,0.285714,0.0,0.5,0.142857,0.285714,0.285714,0.142857,0.071429,0.214286,0.285714,0.214286,0.357143,0.142857,0.0,0.0,0.0,0.285714,0.214286,0.071429,0.571429,0.214286,0
neg_1126,0.071429,0.142857,0.285714,0.428571,0.214286,0.071429,0.357143,0.214286,0.0,0.357143,0.071429,0.214286,0.142857,0.0,0.214286,0.071429,0.142857,0.5,0.142857,0.285714,0.071429,0
neg_1127,0.357143,0.357143,0.0,0.214286,0.285714,0.214286,0.0,0.5,0.214286,0.214286,0.285714,0.214286,0.142857,0.142857,0.571429,0.285714,0.285714,0.214286,0.571429,0.0,0.142857,0
neg_1128,0.357143,0.071429,0.285714,0.0,0.5,0.0,0.285714,0.214286,0.214286,0.071429,0.428571,0.071429,0.428571,0.0,0.0,0.214286,0.285714,0.214286,0.071429,0.285714,0.357143,0
neg_1129,0.125,0.3125,0.25,0.1875,0.0625,0.0625,0.25,0.3125,0.125,0.4375,0.0625,0.0625,0.1875,0.0,0.125,0.0625,0.25,0.25,0.25,0.3125,0.1875,0
neg_1130,0.428571,0.142857,0.142857,0.285714,0.214286,0.142857,0.071429,0.214286,0.428571,0.285714,0.214286,0.142857,0.285714,0.0,0.0,0.214286,0.285714,0.142857,0.142857,0.142857,0.428571,0
neg_1131,0.4,0.0,0.0,0.0,0.333333,0.133333,0.133333,0.2,0.2,0.0,0.2,0.266667,0.333333,0.066667,0.066667,0.266667,0.4,0.066667,0.133333,0.066667,0.266667,0
neg_1132,0.285714,0.642857,0.0,0.142857,0.142857,0.285714,0.0,0.642857,0.285714,0.142857,0.142857,0.285714,0.428571,0.0,0.285714,0.357143,0.285714,0.0,0.785714,0.0,0.142857,0
neg_1133,0.285714,0.285714,0.285714,0.357143,0.142857,0.214286,0.214286,0.285714,0.285714,0.214286,0.142857,0.214286,0.142857,0.0,0.0,0.285714,0.142857,0.214286,0.357143,0.142857,0.214286,0
neg_1134,0.285714,0.285714,0.285714,0.428571,0.285714,0.0,0.214286,0.357143,0.357143,0.428571,0.285714,0.0,0.0,0.0,0.571429,0.285714,0.214286,0.071429,0.5,0.285714,0.071429,0
neg_1135,0.214286,0.071429,0.428571,0.214286,0.428571,0.142857,0.285714,0.214286,0.357143,0.285714,0.357143,0.214286,0.214286,0.071429,0.071429,0.5,0.142857,0.071429,0.214286,0.428571,0.071429,0
neg_1136,0.214286,0.142857,0.142857,0.142857,0.214286,0.214286,0.214286,0.214286,0.142857,0.214286,0.142857,0.285714,0.0,0.0,0.071429,0.071429,0.0,0.5,0.142857,0.142857,0.214286,0
neg_1137,0.071429,0.357143,0.142857,0.357143,0.071429,0.142857,0.071429,0.357143,0.071429,0.357143,0.071429,0.142857,0.071429,0.071429,0.071429,0.142857,0.285714,0.142857,0.357143,0.142857,0.071429,0
neg_1138,0.285714,0.214286,0.214286,0.357143,0.142857,0.071429,0.142857,0.285714,0.214286,0.357143,0.0,0.214286,0.071429,0.0,0.428571,0.142857,0.285714,0.142857,0.357143,0.142857,0.142857,0
neg_1139,0.142857,0.214286,0.142857,0.142857,0.142857,0.142857,0.142857,0.214286,0.142857,0.357143,0.071429,0.214286,0.142857,0.0,0.0,0.0,0.071429,0.214286,0.214286,0.142857,0.142857,0
neg_1140,0.642857,0.142857,0.0,0.214286,0.214286,0.285714,0.071429,0.428571,0.357143,0.214286,0.214286,0.285714,0.142857,0.0,0.5,0.428571,0.214286,0.071429,0.285714,0.0,0.5,0
neg_1141,0.357143,0.071429,0.357143,0.357143,0.214286,0.071429,0.357143,0.071429,0.357143,0.5,0.214286,0.071429,0.285714,0.0,0.0,0.142857,0.285714,0.142857,0.285714,0.285714,0.142857,0
neg_1142,0.142857,0.285714,0.142857,0.071429,0.285714,0.214286,0.142857,0.428571,0.0,0.071429,0.142857,0.357143,0.357143,0.0,0.071429,0.357143,0.0,0.214286,0.285714,0.285714,0.142857,0
neg_1143,0.0,0.142857,0.5,0.357143,0.142857,0.0,0.5,0.142857,0.142857,0.642857,0.142857,0.0,0.0,0.0,0.0,0.0,0.285714,0.357143,0.142857,0.571429,0.0,0
neg_1144,0.052632,0.052632,0.315789,0.105263,0.157895,0.263158,0.210526,0.052632,0.052632,0.105263,0.157895,0.263158,0.0,0.0,0.105263,0.210526,0.052632,0.105263,0.052632,0.263158,0.052632,0
neg_1145,0.142857,0.5,0.071429,0.142857,0.214286,0.285714,0.071429,0.5,0.142857,0.142857,0.071429,0.428571,0.357143,0.0,0.142857,0.5,0.214286,0.071429,0.5,0.142857,0.142857,0
neg_1146,0.142857,0.214286,0.142857,0.142857,0.285714,0.071429,0.142857,0.357143,0.142857,0.142857,0.285714,0.071429,0.071429,0.0,0.285714,0.285714,0.142857,0.285714,0.214286,0.142857,0.142857,0
neg_1147,0.0,0.142857,0.5,0.428571,0.285714,0.0,0.5,0.142857,0.071429,0.5,0.214286,0.071429,0.0,0.0,0.142857,0.142857,0.357143,0.214286,0.142857,0.357143,0.0,0
neg_1148,0.357143,0.142857,0.0,0.214286,0.357143,0.214286,0.214286,0.214286,0.285714,0.214286,0.285714,0.285714,0.142857,0.0,0.214286,0.357143,0.071429,0.214286,0.142857,0.0,0.357143,0
neg_1149,0.142857,0.285714,0.357143,0.142857,0.5,0.071429,0.357143,0.285714,0.142857,0.142857,0.357143,0.214286,0.142857,0.0,0.285714,0.214286,0.214286,0.357143,0.428571,0.285714,0.0,0
neg_1150,0.142857,0.142857,0.071429,0.214286,0.0,0.0,0.071429,0.142857,0.142857,0.214286,0.0,0.0,0.0,0.0,0.142857,0.285714,0.214286,0.0,0.214286,0.214286,0.071429,0
neg_1151,0.142857,0.142857,0.285714,0.214286,0.214286,0.071429,0.285714,0.142857,0.142857,0.214286,0.214286,0.071429,0.0,0.0,0.0,0.142857,0.285714,0.285714,0.214286,0.357143,0.071429,0
neg_1152,0.285714,0.071429,0.571429,0.357143,0.214286,0.357143,0.285714,0.357143,0.285714,0.357143,0.214286,0.357143,0.142857,0.0,0.214286,0.428571,0.357143,0.071429,0.214286,0.428571,0.142857,0
neg_1153,0.214286,0.214286,0.357143,0.142857,0.428571,0.071429,0.357143,0.214286,0.214286,0.142857,0.285714,0.214286,0.142857,0.071429,0.214286,0.142857,0.214286,0.142857,0.285714,0.142857,0.142857,0
neg_1154,0.071429,0.428571,0.142857,0.5,0.071429,0.071429,0.142857,0.428571,0.071429,0.5,0.071429,0.071429,0.142857,0.0,0.5,0.071429,0.357143,0.428571,0.5,0.071429,0.0,0
neg_1155,0.0,0.428571,0.285714,0.142857,0.214286,0.357143,0.285714,0.428571,0.0,0.0,0.142857,0.428571,0.214286,0.071429,0.214286,0.214286,0.142857,0.0,0.357143,0.357143,0.071429,0
neg_1156,0.214286,0.285714,0.357143,0.214286,0.214286,0.142857,0.357143,0.285714,0.214286,0.285714,0.142857,0.214286,0.214286,0.0,0.142857,0.142857,0.142857,0.285714,0.428571,0.5,0.071429,0
neg_1157,0.0,0.357143,0.428571,0.357143,0.142857,0.214286,0.285714,0.5,0.0,0.357143,0.071429,0.285714,0.214286,0.0,0.142857,0.5,0.142857,0.142857,0.357143,0.285714,0.0,0
neg_1158,0.285714,0.285714,0.142857,0.357143,0.071429,0.071429,0.142857,0.285714,0.142857,0.357143,0.071429,0.071429,0.0,0.0,0.428571,0.071429,0.428571,0.142857,0.285714,0.142857,0.285714,0
neg_1159,0.071429,0.357143,0.285714,0.5,0.142857,0.142857,0.285714,0.357143,0.071429,0.428571,0.071429,0.214286,0.142857,0.0,0.142857,0.285714,0.142857,0.285714,0.428571,0.142857,0.0,0
neg_1160,0.0,0.428571,0.071429,0.142857,0.071429,0.357143,0.071429,0.428571,0.0,0.142857,0.071429,0.357143,0.214286,0.214286,0.214286,0.357143,0.142857,0.0,0.428571,0.142857,0.0,0
neg_1161,0.214286,0.142857,0.142857,0.214286,0.142857,0.428571,0.142857,0.142857,0.214286,0.142857,0.071429,0.5,0.285714,0.142857,0.071429,0.285714,0.142857,0.142857,0.214286,0.142857,0.142857,0
neg_1162,0.5,0.142857,0.071429,0.214286,0.214286,0.214286,0.071429,0.428571,0.214286,0.071429,0.214286,0.214286,0.214286,0.071429,0.357143,0.357143,0.357143,0.142857,0.142857,0.071429,0.5,0
neg_1163,0.214286,0.071429,0.5,0.142857,0.142857,0.428571,0.214286,0.357143,0.214286,0.142857,0.142857,0.428571,0.142857,0.0,0.142857,0.357143,0.285714,0.0,0.214286,0.5,0.071429,0
neg_1164,0.071429,0.214286,0.285714,0.285714,0.071429,0.214286,0.214286,0.285714,0.142857,0.285714,0.071429,0.214286,0.142857,0.0,0.142857,0.571429,0.142857,0.0,0.285714,0.357143,0.0,0
neg_1165,0.428571,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.428571,0.428571,0.0,0.0,0.0,0.0,0.428571,0.071429,0.428571,0.0,0.357143,0.142857,0.071429,0
neg_1166,0.357143,0.142857,0.214286,0.428571,0.142857,0.142857,0.214286,0.142857,0.357143,0.571429,0.142857,0.142857,0.285714,0.0,0.142857,0.214286,0.285714,0.071429,0.214286,0.142857,0.285714,0
neg_1167,0.142857,0.071429,0.357143,0.142857,0.214286,0.214286,0.285714,0.142857,0.071429,0.142857,0.214286,0.214286,0.071429,0.071429,0.071429,0.071429,0.5,0.214286,0.071429,0.428571,0.142857,0
neg_1168,0.357143,0.071429,0.285714,0.071429,0.5,0.0,0.357143,0.071429,0.357143,0.214286,0.357143,0.142857,0.285714,0.0,0.142857,0.0,0.142857,0.285714,0.071429,0.142857,0.357143,0
neg_1169,0.071429,0.5,0.0,0.071429,0.142857,0.285714,0.0,0.5,0.071429,0.0,0.071429,0.357143,0.071429,0.071429,0.357143,0.285714,0.0,0.071429,0.5,0.0,0.071429,0
neg_1170,0.428571,0.142857,0.285714,0.071429,0.357143,0.428571,0.214286,0.214286,0.214286,0.071429,0.214286,0.571429,0.357143,0.0,0.0,0.214286,0.071429,0.071429,0.142857,0.285714,0.428571,0
neg_1171,0.214286,0.071429,0.214286,0.214286,0.214286,0.071429,0.142857,0.142857,0.285714,0.214286,0.142857,0.142857,0.142857,0.0,0.0,0.071429,0.428571,0.071429,0.071429,0.428571,0.214286,0
neg_1172,0.214286,0.214286,0.357143,0.357143,0.142857,0.071429,0.357143,0.285714,0.142857,0.285714,0.071429,0.142857,0.0,0.0,0.285714,0.357143,0.357143,0.071429,0.285714,0.285714,0.142857,0
neg_1173,0.137931,0.206897,0.344828,0.310345,0.241379,0.172414,0.344828,0.206897,0.137931,0.275862,0.206897,0.206897,0.172414,0.034483,0.103448,0.344828,0.172414,0.241379,0.206897,0.275862,0.137931,0
neg_1174,0.428571,0.214286,0.142857,0.142857,0.142857,0.142857,0.142857,0.214286,0.428571,0.142857,0.142857,0.142857,0.142857,0.0,0.571429,0.071429,0.0,0.285714,0.428571,0.071429,0.214286,0
neg_1175,0.0,0.0,0.571429,0.428571,0.142857,0.142857,0.571429,0.0,0.0,0.428571,0.142857,0.142857,0.0,0.0,0.0,0.142857,0.285714,0.142857,0.0,0.714286,0.0,0
neg_1176,0.071429,0.285714,0.357143,0.357143,0.214286,0.0,0.357143,0.285714,0.071429,0.357143,0.214286,0.0,0.142857,0.0,0.142857,0.285714,0.214286,0.214286,0.357143,0.0,0.0,0
