seq_id,PAAC_A,PAAC_C,PAAC_D,PAAC_E,PAAC_F,PAAC_G,PAAC_H,PAAC_I,PAAC_K,PAAC_L,PAAC_M,PAAC_N,PAAC_P,PAAC_Q,PAAC_R,PAAC_S,PAAC_T,PAAC_V,PAAC_W,PAAC_Y,PAAC_T1,PAAC_T2,PAAC_T3,label
neg_959,0.110234,0.055117,0.0,0.055117,0.0,0.055117,0.055117,0.0,0.055117,0.110234,0.0,0.055117,0.0,0.0,0.0,0.055117,0.0,0.220468,0.0,0.0,0.06244,0.06924,0.041566,0
neg_960,0.098745,0.0,0.098745,0.148118,0.0,0.0,0.0,0.0,0.049373,0.098745,0.049373,0.049373,0.0,0.0,0.049373,0.0,0.0,0.098745,0.0,0.0,0.072225,0.100186,0.086999,0
neg_961,0.090421,0.0,0.0,0.0,0.090421,0.0,0.0,0.0,0.045211,0.045211,0.090421,0.045211,0.045211,0.0,0.135632,0.045211,0.045211,0.0,0.0,0.0,0.107579,0.108801,0.10546,0
neg_962,0.0,0.0,0.0,0.0,0.057657,0.0,0.057657,0.057657,0.057657,0.057657,0.0,0.115315,0.057657,0.0,0.0,0.288287,0.115315,0.0,0.0,0.0,0.056948,0.037443,0.04075,0
neg_963,0.054643,0.0,0.0,0.0,0.0,0.109286,0.054643,0.054643,0.109286,0.054643,0.0,0.054643,0.0,0.0,0.0,0.163928,0.0,0.163928,0.0,0.0,0.059549,0.052437,0.068372,0
neg_964,0.0,0.0,0.103456,0.051728,0.0,0.103456,0.051728,0.051728,0.0,0.155185,0.103456,0.0,0.0,0.0,0.051728,0.0,0.051728,0.051728,0.0,0.0,0.073391,0.087525,0.063161,0
neg_965,0.083165,0.0,0.0,0.041583,0.041583,0.083165,0.0,0.0,0.041583,0.083165,0.0,0.166331,0.041583,0.041583,0.0,0.0,0.124748,0.083165,0.0,0.0,0.055828,0.054963,0.057554,0
neg_966,0.05758,0.0,0.0,0.0,0.0,0.172741,0.05758,0.05758,0.0,0.11516,0.05758,0.05758,0.05758,0.05758,0.0,0.05758,0.11516,0.0,0.0,0.0,0.049919,0.040978,0.045399,0
neg_967,0.104878,0.0,0.0,0.0,0.052439,0.052439,0.0,0.052439,0.0,0.157318,0.0,0.104878,0.157318,0.104878,0.0,0.052439,0.0,0.0,0.0,0.0,0.047469,0.055803,0.0577,0
neg_968,0.220167,0.044033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1321,0.088067,0.044033,0.044033,0.044033,0.088067,0.044033,0.044033,0.077503,0.052461,0.077435,0
neg_969,0.108764,0.0,0.054382,0.108764,0.0,0.0,0.054382,0.0,0.0,0.108764,0.0,0.0,0.163146,0.0,0.054382,0.108764,0.054382,0.0,0.0,0.0,0.061668,0.072219,0.050381,0
neg_970,0.0,0.112061,0.0,0.056031,0.0,0.112061,0.056031,0.0,0.112061,0.0,0.112061,0.056031,0.112061,0.112061,0.0,0.0,0.0,0.0,0.0,0.0,0.039224,0.04895,0.071365,0
neg_971,0.058112,0.0,0.174336,0.0,0.0,0.116224,0.0,0.058112,0.0,0.0,0.0,0.058112,0.116224,0.0,0.0,0.058112,0.174336,0.058112,0.0,0.0,0.053847,0.024256,0.050218,0
neg_972,0.109941,0.054971,0.054971,0.0,0.0,0.054971,0.054971,0.0,0.0,0.0,0.0,0.054971,0.054971,0.054971,0.054971,0.054971,0.054971,0.164912,0.0,0.0,0.075717,0.036738,0.062987,0
neg_973,0.048809,0.0,0.048809,0.097618,0.0,0.0,0.0,0.097618,0.048809,0.146427,0.0,0.048809,0.0,0.097618,0.048809,0.0,0.0,0.0,0.0,0.048809,0.119277,0.048508,0.100083,0
neg_974,0.0,0.0,0.0,0.051867,0.103735,0.051867,0.051867,0.051867,0.103735,0.051867,0.0,0.103735,0.0,0.0,0.0,0.051867,0.103735,0.0,0.0,0.051867,0.074873,0.087782,0.059335,0
neg_975,0.0,0.0,0.048778,0.097556,0.0,0.0,0.0,0.146333,0.048778,0.146333,0.0,0.048778,0.0,0.048778,0.048778,0.0,0.048778,0.0,0.0,0.048778,0.116499,0.039992,0.111842,0
neg_976,0.0,0.046871,0.0,0.093742,0.046871,0.046871,0.0,0.0,0.093742,0.093742,0.0,0.0,0.046871,0.046871,0.093742,0.0,0.0,0.046871,0.0,0.046871,0.12197,0.065525,0.109438,0
neg_977,0.107973,0.053986,0.0,0.053986,0.0,0.107973,0.0,0.0,0.0,0.053986,0.053986,0.0,0.161959,0.0,0.053986,0.053986,0.053986,0.053986,0.0,0.0,0.065034,0.067778,0.05739,0
neg_978,0.0,0.0,0.099175,0.0,0.049588,0.049588,0.049588,0.0,0.0,0.099175,0.0,0.049588,0.049588,0.099175,0.099175,0.0,0.0,0.049588,0.0,0.049588,0.076756,0.079127,0.100302,0
neg_979,0.111873,0.0,0.055937,0.0,0.0,0.16781,0.0,0.055937,0.055937,0.0,0.0,0.0,0.055937,0.055937,0.0,0.0,0.16781,0.111873,0.0,0.0,0.058394,0.065002,0.037553,0
neg_980,0.0,0.0,0.051545,0.103089,0.051545,0.0,0.0,0.051545,0.0,0.051545,0.103089,0.051545,0.103089,0.051545,0.051545,0.051545,0.0,0.0,0.0,0.051545,0.073711,0.093449,0.05967,0
neg_981,0.099393,0.0,0.049696,0.049696,0.0,0.099393,0.049696,0.0,0.149089,0.099393,0.0,0.0,0.0,0.049696,0.0,0.0,0.0,0.099393,0.0,0.0,0.114291,0.037497,0.102767,0
neg_982,0.050609,0.0,0.050609,0.0,0.101218,0.0,0.0,0.050609,0.050609,0.050609,0.0,0.151828,0.0,0.0,0.050609,0.050609,0.101218,0.050609,0.0,0.0,0.092107,0.064009,0.084745,0
neg_983,0.0,0.0,0.049249,0.0,0.0,0.147748,0.049249,0.049249,0.0,0.049249,0.098499,0.0,0.049249,0.0,0.098499,0.0,0.0,0.098499,0.0,0.049249,0.109935,0.0604,0.090925,0
neg_984,0.0,0.0,0.050186,0.0,0.050186,0.150559,0.0,0.0,0.050186,0.0,0.050186,0.0,0.050186,0.050186,0.100373,0.0,0.050186,0.150559,0.0,0.0,0.098181,0.076809,0.072215,0
neg_985,0.048522,0.097043,0.048522,0.0,0.048522,0.097043,0.0,0.0,0.0,0.0,0.0,0.0,0.048522,0.0,0.097043,0.0,0.048522,0.145565,0.0,0.048522,0.096505,0.089181,0.08649,0
neg_986,0.11532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05766,0.0,0.0,0.518938,0.05766,0.05766,0.0,0.05766,0.0,0.0,0.0,0.041458,0.04997,0.043676,0
neg_987,0.052475,0.0,0.052475,0.157426,0.0,0.052475,0.0,0.0,0.104951,0.0,0.0,0.0,0.0,0.052475,0.0,0.0,0.157426,0.0,0.0,0.157426,0.084318,0.066276,0.062274,0
neg_988,0.0,0.053716,0.107431,0.0,0.107431,0.0,0.0,0.053716,0.0,0.0,0.0,0.107431,0.0,0.0,0.0,0.107431,0.107431,0.107431,0.0,0.053716,0.064788,0.084554,0.044925,0
neg_989,0.046519,0.0,0.046519,0.0,0.046519,0.0,0.0,0.093039,0.139558,0.093039,0.0,0.0,0.0,0.093039,0.093039,0.0,0.0,0.046519,0.0,0.0,0.099765,0.123307,0.079138,0
neg_990,0.048527,0.0,0.048527,0.097054,0.0,0.145581,0.0,0.048527,0.145581,0.0,0.0,0.0,0.048527,0.0,0.0,0.0,0.048527,0.048527,0.048527,0.0,0.10568,0.0884,0.078013,0
neg_991,0.051439,0.0,0.102878,0.0,0.051439,0.102878,0.0,0.0,0.102878,0.154317,0.0,0.051439,0.0,0.0,0.0,0.051439,0.102878,0.0,0.0,0.0,0.053367,0.083297,0.091751,0
neg_992,0.048898,0.0,0.097797,0.0,0.048898,0.048898,0.0,0.097797,0.048898,0.097797,0.0,0.048898,0.0,0.048898,0.048898,0.048898,0.048898,0.0,0.0,0.0,0.085139,0.081087,0.100299,0
neg_993,0.216789,0.0,0.054197,0.0,0.0,0.0,0.108394,0.0,0.054197,0.162592,0.0,0.108394,0.0,0.054197,0.0,0.0,0.054197,0.0,0.0,0.0,0.065831,0.07748,0.04373,0
neg_994,0.048033,0.0,0.048033,0.048033,0.048033,0.048033,0.0,0.0,0.1441,0.048033,0.048033,0.0,0.096067,0.0,0.048033,0.0,0.0,0.048033,0.0,0.048033,0.075242,0.104997,0.099262,0
neg_995,0.0,0.0,0.053096,0.053096,0.0,0.0,0.0,0.053096,0.106193,0.106193,0.0,0.0,0.053096,0.106193,0.0,0.0,0.106193,0.159289,0.0,0.0,0.060837,0.056827,0.085889,0
neg_996,0.0,0.0,0.05007,0.0,0.0,0.0,0.0,0.0,0.05007,0.05007,0.0,0.100141,0.100141,0.0,0.100141,0.150211,0.0,0.05007,0.05007,0.05007,0.086149,0.096721,0.066072,0
neg_997,0.106067,0.0,0.106067,0.0,0.0,0.0,0.0,0.106067,0.0,0.106067,0.0,0.159101,0.0,0.053034,0.053034,0.0,0.053034,0.053034,0.0,0.0,0.091456,0.052422,0.060616,0
neg_998,0.048217,0.048217,0.048217,0.048217,0.096434,0.0,0.0,0.0,0.0,0.096434,0.0,0.0,0.0,0.048217,0.096434,0.048217,0.0,0.14465,0.0,0.0,0.11057,0.086847,0.079331,0
neg_999,0.111234,0.0,0.055617,0.111234,0.0,0.055617,0.0,0.0,0.055617,0.0,0.0,0.111234,0.166852,0.055617,0.055617,0.0,0.0,0.055617,0.0,0.0,0.052829,0.074607,0.038306,0
neg_1000,0.048854,0.048854,0.0,0.048854,0.0,0.048854,0.048854,0.146561,0.0,0.048854,0.048854,0.0,0.0,0.048854,0.097707,0.0,0.0,0.048854,0.0,0.048854,0.084254,0.101807,0.081135,0
neg_1001,0.0,0.0,0.0,0.0,0.10184,0.0,0.05092,0.0,0.10184,0.0,0.05092,0.05092,0.05092,0.10184,0.05092,0.0,0.05092,0.0,0.0,0.152759,0.072133,0.084086,0.079983,0
neg_1002,0.0,0.0,0.081132,0.20283,0.040566,0.121698,0.0,0.0,0.040566,0.040566,0.0,0.162264,0.121698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083577,0.049324,0.055778,0
neg_1003,0.0,0.039844,0.039844,0.0,0.0,0.0,0.0,0.039844,0.079687,0.119531,0.039844,0.0,0.119531,0.039844,0.079687,0.039844,0.039844,0.0,0.039844,0.0,0.095578,0.085233,0.102005,0
neg_1004,0.051926,0.0,0.0,0.103852,0.051926,0.103852,0.0,0.051926,0.0,0.103852,0.0,0.0,0.051926,0.051926,0.051926,0.051926,0.103852,0.0,0.0,0.0,0.054784,0.080598,0.08573,0
neg_1005,0.050031,0.0,0.100062,0.050031,0.050031,0.050031,0.050031,0.050031,0.100062,0.050031,0.0,0.050031,0.0,0.0,0.0,0.0,0.050031,0.0,0.050031,0.050031,0.07394,0.112862,0.062735,0
neg_1006,0.0,0.0,0.0,0.128139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06407,0.0,0.0,0.0,0.768835,0.0,0.0,0.0,0.0,0.017294,0.01343,0.008233,0
neg_1007,0.058126,0.116252,0.058126,0.058126,0.0,0.0,0.058126,0.058126,0.0,0.116252,0.058126,0.0,0.058126,0.0,0.0,0.058126,0.116252,0.0,0.0,0.058126,0.04936,0.045533,0.033214,0
neg_1008,0.102256,0.0,0.051128,0.0,0.051128,0.0,0.051128,0.0,0.0,0.102256,0.051128,0.0,0.051128,0.051128,0.051128,0.0,0.051128,0.051128,0.0,0.102256,0.062468,0.095198,0.075416,0
neg_1009,0.0,0.0,0.0,0.049382,0.049382,0.098764,0.049382,0.049382,0.0,0.049382,0.0,0.0,0.0,0.049382,0.049382,0.0,0.049382,0.098764,0.0,0.148146,0.078039,0.107202,0.074029,0
neg_1010,0.054521,0.0,0.0,0.0,0.109042,0.109042,0.0,0.0,0.054521,0.163562,0.0,0.109042,0.109042,0.0,0.0,0.054521,0.0,0.054521,0.0,0.0,0.080538,0.043191,0.058459,0
neg_1011,0.098932,0.0,0.148399,0.0,0.148399,0.0,0.0,0.049466,0.0,0.098932,0.0,0.0,0.049466,0.049466,0.049466,0.0,0.0,0.049466,0.0,0.049466,0.070077,0.059828,0.078635,0
neg_1012,0.05241,0.0,0.0,0.104821,0.0,0.0,0.0,0.0,0.0,0.157231,0.05241,0.104821,0.0,0.104821,0.05241,0.05241,0.05241,0.0,0.0,0.05241,0.077434,0.078225,0.058187,0
neg_1013,0.054238,0.0,0.0,0.0,0.054238,0.0,0.0,0.054238,0.054238,0.054238,0.0,0.054238,0.108476,0.0,0.0,0.0,0.162714,0.108476,0.0,0.108476,0.055943,0.053602,0.076883,0
neg_1014,0.051262,0.051262,0.0,0.051262,0.0,0.051262,0.0,0.051262,0.102523,0.102523,0.0,0.0,0.102523,0.0,0.051262,0.0,0.051262,0.051262,0.0,0.051262,0.092267,0.073437,0.065372,0
neg_1015,0.051183,0.0,0.051183,0.102366,0.051183,0.0,0.051183,0.051183,0.0,0.051183,0.0,0.0,0.102366,0.051183,0.051183,0.051183,0.051183,0.0,0.0,0.051183,0.063555,0.084152,0.084547,0
neg_1016,0.048752,0.0,0.0,0.0,0.0,0.146256,0.097504,0.048752,0.048752,0.048752,0.0,0.0,0.0,0.0,0.146256,0.0,0.097504,0.048752,0.0,0.0,0.071097,0.103886,0.093738,0
neg_1017,0.0,0.0,0.053974,0.107948,0.053974,0.0,0.0,0.107948,0.107948,0.161921,0.0,0.0,0.107948,0.0,0.0,0.053974,0.053974,0.0,0.0,0.0,0.072308,0.033439,0.084646,0
neg_1018,0.073489,0.0,0.0,0.146978,0.036745,0.073489,0.0,0.0,0.036745,0.110234,0.0,0.036745,0.036745,0.036745,0.036745,0.036745,0.0,0.073489,0.0,0.0,0.068911,0.108975,0.087223,0
neg_1019,0.098038,0.049019,0.147058,0.098038,0.0,0.0,0.0,0.049019,0.049019,0.049019,0.0,0.0,0.0,0.0,0.049019,0.0,0.049019,0.049019,0.0,0.049019,0.064481,0.098706,0.101525,0
neg_1020,0.046664,0.0,0.139991,0.046664,0.093327,0.0,0.0,0.046664,0.046664,0.0,0.093327,0.046664,0.0,0.0,0.093327,0.0,0.046664,0.0,0.0,0.0,0.097933,0.123562,0.07855,0
neg_1021,0.0,0.0,0.101288,0.0,0.050644,0.0,0.0,0.050644,0.050644,0.050644,0.0,0.151932,0.050644,0.0,0.0,0.0,0.101288,0.050644,0.0,0.101288,0.063949,0.081413,0.094977,0
neg_1022,0.047283,0.0,0.0,0.047283,0.094566,0.0,0.0,0.0,0.0,0.047283,0.094566,0.047283,0.0,0.094566,0.094566,0.0,0.0,0.0,0.0,0.141849,0.079531,0.110677,0.100549,0
neg_1023,0.038796,0.0,0.038796,0.038796,0.0,0.038796,0.038796,0.077592,0.0,0.038796,0.038796,0.077592,0.0,0.038796,0.0,0.038796,0.077592,0.038796,0.077592,0.077592,0.078998,0.068509,0.076574,0
neg_1024,0.046132,0.0,0.046132,0.0,0.046132,0.046132,0.046132,0.0,0.046132,0.046132,0.0,0.0,0.0,0.0,0.276794,0.046132,0.0,0.046132,0.0,0.0,0.070698,0.098587,0.138731,0
neg_1025,0.0,0.0,0.0,0.0,0.098465,0.0,0.049232,0.0,0.147697,0.0,0.049232,0.049232,0.0,0.147697,0.049232,0.0,0.0,0.049232,0.049232,0.049232,0.091366,0.094451,0.075696,0
neg_1026,0.0,0.053988,0.053988,0.053988,0.0,0.053988,0.0,0.053988,0.053988,0.0,0.053988,0.107976,0.053988,0.053988,0.0,0.0,0.053988,0.107976,0.0,0.053988,0.080858,0.042387,0.066934,0
neg_1027,0.112006,0.0,0.0,0.112006,0.0,0.056003,0.0,0.056003,0.056003,0.224012,0.0,0.0,0.0,0.0,0.0,0.224012,0.0,0.0,0.0,0.0,0.049448,0.054994,0.055513,0
neg_1028,0.047355,0.0,0.047355,0.047355,0.0,0.0,0.0,0.047355,0.0,0.0,0.047355,0.0,0.047355,0.56826,0.0,0.047355,0.0,0.0,0.0,0.0,0.025084,0.037756,0.037415,0
neg_1029,0.053186,0.0,0.159559,0.053186,0.0,0.0,0.0,0.159559,0.0,0.159559,0.0,0.0,0.053186,0.0,0.0,0.0,0.0,0.106373,0.0,0.053186,0.052194,0.085779,0.064233,0
neg_1030,0.054212,0.0,0.0,0.054212,0.0,0.0,0.0,0.0,0.108424,0.108424,0.054212,0.054212,0.054212,0.0,0.0,0.108424,0.108424,0.054212,0.0,0.054212,0.071447,0.059327,0.056047,0
neg_1031,0.06,0.0,0.06,0.0,0.0,0.06,0.0,0.0,0.06,0.24,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.24,0.0,0.0,0.023085,0.036917,0.039999,0
neg_1032,0.10133,0.0,0.050665,0.10133,0.10133,0.0,0.0,0.0,0.10133,0.050665,0.050665,0.0,0.0,0.151995,0.0,0.0,0.0,0.050665,0.0,0.0,0.078543,0.092122,0.06936,0
neg_1033,0.0,0.0,0.052071,0.0,0.0,0.104142,0.052071,0.104142,0.052071,0.104142,0.0,0.0,0.104142,0.0,0.052071,0.052071,0.0,0.052071,0.0,0.052071,0.069803,0.071236,0.077893,0
neg_1034,0.054773,0.0,0.0,0.0,0.0,0.0,0.0,0.054773,0.054773,0.109546,0.0,0.164319,0.054773,0.164319,0.0,0.0,0.0,0.054773,0.0,0.109546,0.043681,0.063602,0.071122,0
neg_1035,0.0,0.0,0.0,0.0,0.048591,0.048591,0.048591,0.097182,0.097182,0.145772,0.0,0.097182,0.0,0.0,0.048591,0.048591,0.0,0.048591,0.0,0.0,0.086948,0.097027,0.087162,0
neg_1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070004,0.0,0.0,0.0,0.0,0.840046,0.0,0.070004,0.0,0.0,0.0,0.0,0.006109,0.006618,0.00722,0
neg_1037,0.0,0.0,0.049333,0.049333,0.0,0.049333,0.0,0.049333,0.147999,0.098666,0.0,0.0,0.0,0.0,0.0,0.098666,0.0,0.049333,0.0,0.147999,0.081922,0.092268,0.085816,0
neg_1038,0.0,0.0,0.049566,0.0,0.0,0.0,0.049566,0.0,0.049566,0.099131,0.0,0.049566,0.0,0.0,0.099131,0.099131,0.049566,0.198263,0.0,0.0,0.088247,0.113106,0.055161,0
neg_1039,0.036472,0.036472,0.072944,0.036472,0.0,0.0,0.0,0.072944,0.0,0.072944,0.036472,0.0,0.036472,0.291775,0.072944,0.0,0.0,0.036472,0.0,0.0,0.052609,0.080644,0.064366,0
neg_1040,0.160849,0.0,0.0,0.053616,0.0,0.053616,0.0,0.0,0.0,0.160849,0.053616,0.053616,0.0,0.0,0.053616,0.107233,0.0,0.107233,0.0,0.0,0.055401,0.06865,0.071703,0
neg_1041,0.0,0.121391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182087,0.0,0.0,0.0,0.303478,0.0,0.0,0.060696,0.060696,0.060696,0.060696,0.04456,0.059082,0.04662,0
neg_1042,0.0,0.0,0.053881,0.053881,0.053881,0.107762,0.053881,0.0,0.053881,0.053881,0.0,0.0,0.161644,0.0,0.0,0.053881,0.053881,0.053881,0.0,0.053881,0.049289,0.070265,0.072228,0
neg_1043,0.048985,0.0,0.048985,0.09797,0.09797,0.0,0.0,0.0,0.09797,0.0,0.0,0.0,0.09797,0.0,0.0,0.048985,0.0,0.048985,0.0,0.146955,0.097636,0.083888,0.083702,0
neg_1044,0.097866,0.0,0.0,0.0,0.0,0.048933,0.0,0.048933,0.048933,0.097866,0.0,0.048933,0.0,0.048933,0.048933,0.048933,0.048933,0.048933,0.0,0.097866,0.087008,0.084075,0.094921,0
neg_1045,0.111501,0.0,0.05575,0.0,0.0,0.223001,0.111501,0.05575,0.0,0.05575,0.0,0.05575,0.0,0.05575,0.05575,0.05575,0.0,0.0,0.0,0.0,0.057551,0.043875,0.06232,0
neg_1046,0.0,0.0,0.096458,0.0,0.096458,0.0,0.048229,0.048229,0.048229,0.096458,0.0,0.048229,0.0,0.0,0.048229,0.048229,0.096458,0.0,0.0,0.048229,0.079127,0.086146,0.111295,0
neg_1047,0.054157,0.108314,0.0,0.054157,0.0,0.162471,0.0,0.0,0.0,0.162471,0.0,0.0,0.216627,0.0,0.054157,0.0,0.0,0.0,0.0,0.0,0.048994,0.064655,0.073999,0
neg_1048,0.05198,0.0,0.103959,0.0,0.05198,0.05198,0.0,0.103959,0.103959,0.155939,0.0,0.05198,0.0,0.05198,0.0,0.0,0.05198,0.0,0.0,0.0,0.069624,0.083934,0.06675,0
neg_1049,0.0,0.0,0.092377,0.046189,0.092377,0.046189,0.0,0.184755,0.0,0.0,0.0,0.046189,0.0,0.046189,0.092377,0.0,0.0,0.046189,0.0,0.0,0.105884,0.118847,0.082439,0
neg_1050,0.052731,0.052731,0.0,0.105461,0.0,0.158192,0.0,0.0,0.0,0.052731,0.052731,0.0,0.0,0.158192,0.0,0.0,0.0,0.105461,0.0,0.052731,0.047829,0.082293,0.078917,0
neg_1051,0.144591,0.048197,0.0,0.0,0.0,0.0,0.0,0.0,0.048197,0.096394,0.0,0.0,0.0,0.048197,0.144591,0.144591,0.0,0.048197,0.0,0.0,0.098367,0.063488,0.115189,0
neg_1052,0.0,0.053012,0.053012,0.106023,0.0,0.106023,0.0,0.0,0.053012,0.106023,0.0,0.0,0.106023,0.053012,0.053012,0.0,0.053012,0.053012,0.0,0.0,0.053503,0.069862,0.08146,0
neg_1053,0.0,0.053396,0.053396,0.053396,0.0,0.053396,0.0,0.0,0.160187,0.053396,0.0,0.0,0.0,0.053396,0.0,0.0,0.160187,0.0,0.0,0.160187,0.058171,0.068968,0.071925,0
neg_1054,0.051915,0.0,0.051915,0.051915,0.051915,0.0,0.103831,0.0,0.0,0.051915,0.0,0.0,0.0,0.051915,0.051915,0.103831,0.051915,0.103831,0.0,0.051915,0.079899,0.061129,0.08024,0
neg_1055,0.084132,0.084132,0.0,0.0,0.0,0.0,0.084132,0.168265,0.0,0.042066,0.0,0.042066,0.0,0.042066,0.126199,0.0,0.042066,0.084132,0.0,0.0,0.054058,0.072469,0.074215,0
neg_1056,0.101132,0.0,0.0,0.050566,0.0,0.050566,0.101132,0.0,0.0,0.151698,0.0,0.050566,0.0,0.0,0.050566,0.050566,0.0,0.101132,0.050566,0.0,0.083539,0.087414,0.070555,0
neg_1057,0.0,0.0,0.0,0.0,0.0,0.099703,0.0,0.149554,0.149554,0.099703,0.049851,0.0,0.0,0.0,0.049851,0.0,0.149554,0.0,0.0,0.0,0.098626,0.079973,0.073629,0
neg_1058,0.0,0.0,0.044064,0.044064,0.0,0.0,0.0,0.088127,0.044064,0.0,0.0,0.176255,0.440637,0.044064,0.0,0.0,0.0,0.0,0.0,0.0,0.046569,0.032367,0.03979,0
neg_1059,0.169083,0.0,0.0,0.0,0.0,0.0,0.056361,0.0,0.0,0.112722,0.0,0.0,0.169083,0.0,0.056361,0.169083,0.112722,0.0,0.0,0.0,0.049866,0.050962,0.053759,0
neg_1060,0.0,0.0,0.0,0.0,0.0,0.103486,0.051743,0.0,0.0,0.051743,0.0,0.0,0.051743,0.051743,0.051743,0.051743,0.051743,0.206972,0.0,0.103486,0.076393,0.070482,0.07698,0
neg_1061,0.0,0.044241,0.044241,0.044241,0.044241,0.132723,0.044241,0.0,0.0,0.088482,0.044241,0.044241,0.088482,0.044241,0.0,0.0,0.044241,0.044241,0.044241,0.0,0.058535,0.07994,0.065189,0
neg_1062,0.161999,0.0,0.107999,0.0,0.0,0.161999,0.0,0.054,0.054,0.054,0.0,0.0,0.0,0.0,0.0,0.054,0.107999,0.0,0.0,0.054,0.074385,0.074294,0.041328,0
neg_1063,0.113155,0.056577,0.056577,0.0,0.056577,0.056577,0.0,0.056577,0.0,0.056577,0.0,0.056577,0.113155,0.0,0.0,0.0,0.056577,0.113155,0.0,0.056577,0.060123,0.033959,0.057258,0
neg_1064,0.0,0.0,0.050082,0.050082,0.0,0.0,0.0,0.0,0.050082,0.250408,0.0,0.050082,0.0,0.150245,0.100163,0.0,0.0,0.050082,0.0,0.0,0.079313,0.091464,0.077998,0
neg_1065,0.617922,0.0,0.0,0.061792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029685,0.025234,0.018198,0
neg_1066,0.0,0.0,0.047795,0.047795,0.047795,0.0,0.047795,0.0,0.143385,0.0,0.0,0.0,0.0,0.047795,0.09559,0.0,0.047795,0.09559,0.0,0.09559,0.08919,0.120155,0.073728,0
neg_1067,0.0,0.0,0.0,0.050153,0.050153,0.050153,0.0,0.0,0.050153,0.100305,0.050153,0.0,0.050153,0.050153,0.100305,0.100305,0.100305,0.0,0.0,0.0,0.09197,0.07472,0.081021,0
neg_1068,0.051534,0.0,0.051534,0.103068,0.103068,0.0,0.0,0.0,0.0,0.154601,0.0,0.051534,0.0,0.051534,0.0,0.051534,0.051534,0.051534,0.0,0.051534,0.052825,0.088117,0.08605,0
neg_1069,0.0,0.0,0.03519,0.07038,0.0,0.0,0.03519,0.07038,0.10557,0.07038,0.0,0.03519,0.03519,0.03519,0.0,0.14076,0.07038,0.0,0.03519,0.03519,0.075536,0.088573,0.061714,0
neg_1070,0.048739,0.0,0.0,0.097478,0.048739,0.0,0.0,0.048739,0.0,0.146218,0.0,0.0,0.048739,0.0,0.097478,0.097478,0.0,0.0,0.0,0.097478,0.110084,0.086034,0.072794,0
neg_1071,0.0,0.0,0.0,0.0,0.0,0.0,0.051124,0.153371,0.051124,0.153371,0.0,0.0,0.051124,0.051124,0.051124,0.0,0.102248,0.0,0.0,0.102248,0.083476,0.072362,0.077305,0
neg_1072,0.101843,0.0,0.050921,0.050921,0.101843,0.050921,0.0,0.0,0.0,0.101843,0.0,0.050921,0.050921,0.0,0.050921,0.101843,0.050921,0.0,0.0,0.0,0.077646,0.071855,0.086677,0
neg_1073,0.231056,0.0,0.0,0.0,0.057764,0.0,0.057764,0.0,0.0,0.115528,0.057764,0.0,0.0,0.057764,0.0,0.0,0.057764,0.173292,0.0,0.057764,0.034637,0.043855,0.055047,0
neg_1074,0.0,0.0,0.051163,0.051163,0.102327,0.0,0.0,0.102327,0.102327,0.051163,0.051163,0.051163,0.051163,0.051163,0.0,0.0,0.0,0.051163,0.0,0.051163,0.099257,0.065234,0.068058,0
neg_1075,0.045555,0.0,0.0,0.09111,0.0,0.045555,0.0,0.09111,0.0,0.136665,0.0,0.0,0.045555,0.045555,0.136665,0.045555,0.0,0.0,0.0,0.0,0.085509,0.136681,0.094485,0
neg_1076,0.0,0.0,0.0,0.04949,0.0,0.04949,0.0,0.04949,0.04949,0.098979,0.0,0.04949,0.04949,0.04949,0.0,0.0,0.098979,0.098979,0.098979,0.0,0.076172,0.108125,0.073358,0
neg_1077,0.051647,0.0,0.0,0.051647,0.051647,0.051647,0.0,0.103294,0.103294,0.0,0.0,0.0,0.103294,0.0,0.0,0.0,0.15494,0.051647,0.0,0.051647,0.081345,0.083182,0.060771,0
neg_1078,0.075411,0.037706,0.075411,0.037706,0.0,0.0,0.037706,0.075411,0.0,0.037706,0.037706,0.0,0.037706,0.113117,0.075411,0.037706,0.0,0.075411,0.0,0.0,0.052911,0.091212,0.101764,0
neg_1079,0.0,0.0,0.052277,0.104553,0.052277,0.0,0.0,0.052277,0.0,0.15683,0.052277,0.15683,0.0,0.0,0.0,0.0,0.0,0.104553,0.0,0.052277,0.058998,0.077151,0.079704,0
neg_1080,0.092666,0.046333,0.046333,0.046333,0.046333,0.0,0.046333,0.0,0.092666,0.0,0.0,0.0,0.0,0.0,0.046333,0.046333,0.046333,0.092666,0.046333,0.0,0.083624,0.10292,0.118462,0
